0x00000000,0x0000
0x000016E2,0x16E2
0x000016E3,0x16E3
0x000016E4,0x16E4
0x000016E5,0x16E5
0x000016E6,0x16E6
0x000016E7,0x16E7
0x000016E8,0x16E8
0x000016E9,0x16E9
0x000016EA,0x16EA
0x000016EB,0x16EB
0x000016EC,0x16EC
0x000016ED,0x16ED
0x000016EE,0x16EE
0x000016EF,0x16EF
0x000016F0,0x16F0
0x000016F1,0x16F1
0x000016F2,0x16F2
0x000016F3,0x16F3
0x000016F4,0x16F4
0x000016F5,0x16F5
0x000016F6,0x16F6
0x000016F7,0x16F7
0x000016F8,0x16F8
0x000016F9,0x16F9
0x000016FA,0x16FA
0x000016FB,0x16FB
0x000016FC,0x16FC
0x000016FD,0x16FD
0x000016FE,0x16FE
0x000016FF,0x16FF
0x00001700,0x1700
0x00001701,0x1701
0x00001702,0x1702
0x00001703,0x1703
0x00001704,0x1704
0x00001705,0x1705
0x00001706,0x1706
0x00001707,0x1707
0x00001708,0x1708
0x00001709,0x1709
0x0000170A,0x170A
0x0000170B,0x170B
0x0000170C,0x170C
0x0000170D,0x170D
0x0000170E,0x170E
0x0000170F,0x170F
0x00001710,0x1710
0x00001711,0x1711
0x00001712,0x1712
0x00001713,0x1713
0x00001714,0x1714
0x00001715,0x1715
0x00001716,0x1716
0x00001717,0x1717
0x00001718,0x1718
0x00001719,0x1719
0x0000171A,0x171A
0x0000171B,0x171B
0x0000171C,0x171C
0x0000171D,0x171D
0x0000171E,0x171E
0x0000171F,0x171F
0x00001720,0x1720
0x00001721,0x1721
0x00001722,0x1722
0x00001723,0x1723
0x00001724,0x1724
0x00001725,0x1725
0x00001726,0x1726
0x00001727,0x1727
0x00001728,0x1728
0x00001729,0x1729
0x0000172A,0x172A
0x0000172B,0x172B
0x0000172C,0x172C
0x0000172D,0x172D
0x0000172E,0x172E
0x0000172F,0x172F
0x00001730,0x1730
0x00001731,0x1731
0x00001732,0x1732
0x00001733,0x1733
0x00001734,0x1734
0x00001735,0x1735
0x00001736,0x1736
0x00001737,0x1737
0x00001738,0x1738
0x00001739,0x1739
0x0000173A,0x173A
0x0000173B,0x173B
0x0000173C,0x173C
0x0000173D,0x173D
0x0000173E,0x173E
0x0000173F,0x173F
0x00001740,0x1740
0x00001741,0x1741
0x00001742,0x1742
0x00001743,0x1743
0x00001744,0x1744
0x00001745,0x1745
0x00001746,0x1746
0x00001747,0x1747
0x00001748,0x1748
0x00001749,0x1749
0x0000174A,0x174A
0x0000174B,0x174B
0x0000174C,0x174C
0x0000174D,0x174D
0x0000174E,0x174E
0x0000174F,0x174F
0x00001750,0x1750
0x00001751,0x1751
0x00001752,0x1752
0x00001753,0x1753
0x00001754,0x1754
0x00001755,0x1755
0x00001756,0x1756
0x00001757,0x1757
0x00001758,0x1758
0x00001759,0x1759
0x0000175A,0x175A
0x0000175B,0x175B
0x0000175C,0x175C
0x0000175D,0x175D
0x0000175E,0x175E
0x0000175F,0x175F
0x00001760,0x1760
0x00001761,0x1761
0x00001762,0x1762
0x00001763,0x1763
0x00001764,0x1764
0x00001765,0x1765
0x00001766,0x1766
0x00001767,0x1767
0x00001768,0x1768
0x00001769,0x1769
0x0000176A,0x176A
0x0000176B,0x176B
0x0000176C,0x176C
0x0000176D,0x176D
0x0000176E,0x176E
0x0000176F,0x176F objects\weapons\rifle\assault_rifle\assault_rifle
0x00001770,0x1770 objects\weapons\rifle\assault_rifle\assault_rifle
0x00001771,0x1771 objects\weapons\rifle\assault_rifle\assault_rifle
0x00001772,0x1772 objects\weapons\rifle\assault_rifle\assault_rifle
0x00001773,0x1773 lod_assault_rifle
0x00001774,0x1774
0x00001775,0x1775
0x00001776,0x1776
0x00001777,0x1777
0x00001778,0x1778
0x00001779,0x1779
0x0000177A,0x177A
0x0000177B,0x177B
0x0000177C,0x177C
0x0000177D,0x177D
0x0000177E,0x177E
0x0000177F,0x177F
0x00001780,0x1780
0x00001781,0x1781
0x00001782,0x1782
0x00001783,0x1783
0x00001784,0x1784
0x00001785,0x1785
0x00001786,0x1786
0x00001787,0x1787
0x00001788,0x1788
0x00001789,0x1789
0x0000178A,0x178A
0x0000178B,0x178B objects\weapons\support_high\rocket_launcher\rocket_launcher
0x0000178C,0x178C
0x0000178D,0x178D
0x0000178E,0x178E
0x0000178F,0x178F
0x00001790,0x1790
0x00001791,0x1791 fp_rocket_launcher
0x00001792,0x1792 objects\characters\mp_masterchief\fp\weapons\fp_rocket_launcher\fp_rocket_launcher
0x00001793,0x1793 objects\characters\mp_elite\fp\weapons\fp_rocket_launcher\fp_rocket_launcher
0x00001794,0x1794 ui\chud\objects\weapons\rocket_launcher\rocket_launcher
0x00001795,0x1795 objects\powerups\rocket_launcher_ammo\rocket_launcher_ammo
0x00001796,0x1796
0x00001797,0x1797
0x00001798,0x1798
0x00001799,0x1799
0x0000179A,0x179A
0x0000179B,0x179B
0x0000179C,0x179C
0x0000179D,0x179D
0x0000179E,0x179E
0x0000179F,0x179F
0x000017A0,0x17A0
0x000017A1,0x17A1
0x000017A2,0x17A2
0x000017A3,0x17A3
0x000017A4,0x17A4
0x000017A5,0x17A5
0x000017A6,0x17A6
0x000017A7,0x17A7
0x000017A8,0x17A8
0x000017A9,0x17A9
0x000017AA,0x17AA
0x000017AB,0x17AB
0x000017AC,0x17AC
0x000017AD,0x17AD
0x000017AE,0x17AE
0x000017AF,0x17AF
0x000017B0,0x17B0
0x000017B1,0x17B1 rocket_launcher_ammo
0x000017B2,0x17B2
0x000017B3,0x17B3 rocket_launcher_ammo
0x000017B4,0x17B4 rocket_launcher_ammo
0x000017B5,0x17B5
0x000017B6,0x17B6
0x000017B7,0x17B7
0x000017B8,0x17B8
0x000017B9,0x17B9
0x000017BA,0x17BA
0x000017BB,0x17BB
0x000017BC,0x17BC
0x000017BD,0x17BD
0x000017BE,0x17BE
0x000017BF,0x17BF
0x000017C0,0x17C0
0x000017C1,0x17C1
0x000017C2,0x17C2
0x000017C3,0x17C3
0x000017C4,0x17C4
0x000017C5,0x17C5
0x000017C6,0x17C6
0x000017C7,0x17C7
0x000017C8,0x17C8
0x000017C9,0x17C9
0x000017CA,0x17CA
0x000017CB,0x17CB
0x000017CC,0x17CC
0x000017CD,0x17CD
0x000017CE,0x17CE
0x000017CF,0x17CF
0x000017D0,0x17D0
0x000017D1,0x17D1
0x000017D2,0x17D2
0x000017D3,0x17D3
0x000017D4,0x17D4
0x000017D5,0x17D5
0x000017D6,0x17D6
0x000017D7,0x17D7
0x000017D8,0x17D8
0x000017D9,0x17D9
0x000017DA,0x17DA
0x000017DB,0x17DB
0x000017DC,0x17DC
0x000017DD,0x17DD
0x000017DE,0x17DE
0x000017DF,0x17DF
0x000017E0,0x17E0
0x000017E1,0x17E1
0x000017E2,0x17E2
0x000017E3,0x17E3
0x000017E4,0x17E4 rocket
0x000017E5,0x17E5
0x000017E6,0x17E6
0x000017E7,0x17E7
0x000017E8,0x17E8
0x000017E9,0x17E9
0x000017EA,0x17EA
0x000017EB,0x17EB
0x000017EC,0x17EC
0x000017ED,0x17ED
0x000017EE,0x17EE
0x000017EF,0x17EF
0x000017F0,0x17F0 rocket
0x000017F1,0x17F1 rocket
0x000017F2,0x17F2
0x000017F3,0x17F3
0x000017F4,0x17F4
0x000017F5,0x17F5
0x000017F6,0x17F6
0x000017F7,0x17F7
0x000017F8,0x17F8
0x000017F9,0x17F9
0x000017FA,0x17FA
0x000017FB,0x17FB
0x000017FC,0x17FC objects\weapons\support_high\rocket_launcher\rocket_launcher
0x000017FD,0x17FD objects\weapons\support_high\rocket_launcher\rocket_launcher
0x000017FE,0x17FE objects\weapons\support_high\rocket_launcher\rocket_launcher
0x000017FF,0x17FF objects\weapons\support_high\rocket_launcher\rocket_launcher
0x00001800,0x1800 lod_rocket_launcher
0x00001801,0x1801
0x00001802,0x1802
0x00001803,0x1803
0x00001804,0x1804
0x00001805,0x1805
0x00001806,0x1806
0x00001807,0x1807 objects\weapons\support_low\brute_shot\brute_shot
0x00001808,0x1808
0x00001809,0x1809
0x0000180A,0x180A
0x0000180B,0x180B
0x0000180C,0x180C fp_brute_shot
0x0000180D,0x180D objects\characters\mp_masterchief\fp\weapons\fp_brute_shot\fp_brute_shot
0x0000180E,0x180E objects\characters\mp_elite\fp\weapons\fp_brute_shot\fp_brute_shot
0x0000180F,0x180F ui\chud\objects\weapons\brute_shot\brute_shot
0x00001810,0x1810
0x00001811,0x1811
0x00001812,0x1812
0x00001813,0x1813
0x00001814,0x1814
0x00001815,0x1815
0x00001816,0x1816
0x00001817,0x1817
0x00001818,0x1818
0x00001819,0x1819
0x0000181A,0x181A
0x0000181B,0x181B
0x0000181C,0x181C
0x0000181D,0x181D
0x0000181E,0x181E
0x0000181F,0x181F
0x00001820,0x1820
0x00001821,0x1821
0x00001822,0x1822
0x00001823,0x1823
0x00001824,0x1824
0x00001825,0x1825
0x00001826,0x1826
0x00001827,0x1827
0x00001828,0x1828
0x00001829,0x1829
0x0000182A,0x182A
0x0000182B,0x182B
0x0000182C,0x182C
0x0000182D,0x182D
0x0000182E,0x182E
0x0000182F,0x182F
0x00001830,0x1830
0x00001831,0x1831
0x00001832,0x1832
0x00001833,0x1833
0x00001834,0x1834
0x00001835,0x1835
0x00001836,0x1836
0x00001837,0x1837 grenade
0x00001838,0x1838
0x00001839,0x1839
0x0000183A,0x183A
0x0000183B,0x183B
0x0000183C,0x183C
0x0000183D,0x183D
0x0000183E,0x183E
0x0000183F,0x183F
0x00001840,0x1840
0x00001841,0x1841 grenade
0x00001842,0x1842
0x00001843,0x1843
0x00001844,0x1844
0x00001845,0x1845
0x00001846,0x1846
0x00001847,0x1847
0x00001848,0x1848
0x00001849,0x1849
0x0000184A,0x184A
0x0000184B,0x184B
0x0000184C,0x184C
0x0000184D,0x184D
0x0000184E,0x184E
0x0000184F,0x184F
0x00001850,0x1850
0x00001851,0x1851
0x00001852,0x1852
0x00001853,0x1853
0x00001854,0x1854
0x00001855,0x1855
0x00001856,0x1856
0x00001857,0x1857
0x00001858,0x1858
0x00001859,0x1859
0x0000185A,0x185A
0x0000185B,0x185B
0x0000185C,0x185C
0x0000185D,0x185D
0x0000185E,0x185E
0x0000185F,0x185F
0x00001860,0x1860
0x00001861,0x1861
0x00001862,0x1862
0x00001863,0x1863
0x00001864,0x1864
0x00001865,0x1865
0x00001866,0x1866
0x00001867,0x1867
0x00001868,0x1868
0x00001869,0x1869
0x0000186A,0x186A
0x0000186B,0x186B
0x0000186C,0x186C
0x0000186D,0x186D
0x0000186E,0x186E
0x0000186F,0x186F
0x00001870,0x1870
0x00001871,0x1871 objects\weapons\support_low\brute_shot\brute_shot
0x00001872,0x1872 objects\weapons\support_low\brute_shot\brute_shot
0x00001873,0x1873 objects\weapons\support_low\brute_shot\brute_shot
0x00001874,0x1874 lod_brute_shot
0x00001875,0x1875
0x00001876,0x1876
0x00001877,0x1877
0x00001878,0x1878
0x00001879,0x1879 objects\weapons\rifle\battle_rifle\battle_rifle
0x0000187A,0x187A
0x0000187B,0x187B
0x0000187C,0x187C
0x0000187D,0x187D objects\characters\mp_masterchief\fp\weapons\fp_br_variant_1x\fp_br_variant_1x
0x0000187E,0x187E objects\characters\mp_elite\fp\weapons\fp_br_variant_1x\fp_br_variant_1x
0x0000187F,0x187F ui\chud\objects\weapons\rifle\battle_rifle\br_variant_7
0x00001880,0x1880
0x00001881,0x1881
0x00001882,0x1882
0x00001883,0x1883
0x00001884,0x1884
0x00001885,0x1885
0x00001886,0x1886
0x00001887,0x1887
0x00001888,0x1888
0x00001889,0x1889
0x0000188A,0x188A
0x0000188B,0x188B
0x0000188C,0x188C
0x0000188D,0x188D
0x0000188E,0x188E
0x0000188F,0x188F
0x00001890,0x1890
0x00001891,0x1891
0x00001892,0x1892
0x00001893,0x1893
0x00001894,0x1894
0x00001895,0x1895
0x00001896,0x1896
0x00001897,0x1897
0x00001898,0x1898
0x00001899,0x1899 objects\weapons\rifle\battle_rifle\battle_rifle
0x0000189A,0x189A objects\weapons\rifle\battle_rifle\battle_rifle
0x0000189B,0x189B objects\weapons\rifle\battle_rifle\battle_rifle
0x0000189C,0x189C objects\weapons\rifle\battle_rifle\battle_rifle
0x0000189D,0x189D lod_battle_rifle
0x0000189E,0x189E
0x0000189F,0x189F
0x000018A0,0x18A0
0x000018A1,0x18A1
0x000018A2,0x18A2
0x000018A3,0x18A3
0x000018A4,0x18A4
0x000018A5,0x18A5
0x000018A6,0x18A6
0x000018A7,0x18A7
0x000018A8,0x18A8
0x000018A9,0x18A9
0x000018AA,0x18AA
0x000018AB,0x18AB
0x000018AC,0x18AC objects\weapons\rifle\covenant_carbine\covenant_carbine
0x000018AD,0x18AD
0x000018AE,0x18AE
0x000018AF,0x18AF
0x000018B0,0x18B0
0x000018B1,0x18B1
0x000018B2,0x18B2 objects\characters\mp_masterchief\fp\weapons\fp_covenant_carbine_variant_6\fp_covenant_carbine_variant_6
0x000018B3,0x18B3 objects\characters\mp_elite\fp\weapons\fp_covenant_carbine_variant_6\fp_covenant_carbine_variant_6
0x000018B4,0x18B4 ui\chud\objects\weapons\rifle\covenant_carbine\covenant_carbine
0x000018B5,0x18B5
0x000018B6,0x18B6
0x000018B7,0x18B7
0x000018B8,0x18B8
0x000018B9,0x18B9
0x000018BA,0x18BA
0x000018BB,0x18BB
0x000018BC,0x18BC
0x000018BD,0x18BD
0x000018BE,0x18BE
0x000018BF,0x18BF
0x000018C0,0x18C0
0x000018C1,0x18C1
0x000018C2,0x18C2
0x000018C3,0x18C3
0x000018C4,0x18C4
0x000018C5,0x18C5
0x000018C6,0x18C6
0x000018C7,0x18C7
0x000018C8,0x18C8
0x000018C9,0x18C9
0x000018CA,0x18CA
0x000018CB,0x18CB
0x000018CC,0x18CC
0x000018CD,0x18CD
0x000018CE,0x18CE
0x000018CF,0x18CF
0x000018D0,0x18D0
0x000018D1,0x18D1
0x000018D2,0x18D2
0x000018D3,0x18D3
0x000018D4,0x18D4
0x000018D5,0x18D5
0x000018D6,0x18D6
0x000018D7,0x18D7
0x000018D8,0x18D8
0x000018D9,0x18D9
0x000018DA,0x18DA
0x000018DB,0x18DB
0x000018DC,0x18DC
0x000018DD,0x18DD
0x000018DE,0x18DE
0x000018DF,0x18DF
0x000018E0,0x18E0
0x000018E1,0x18E1
0x000018E2,0x18E2
0x000018E3,0x18E3
0x000018E4,0x18E4
0x000018E5,0x18E5
0x000018E6,0x18E6
0x000018E7,0x18E7
0x000018E8,0x18E8
0x000018E9,0x18E9 objects\weapons\rifle\covenant_carbine\covenant_carbine
0x000018EA,0x18EA objects\weapons\rifle\covenant_carbine\covenant_carbine
0x000018EB,0x18EB objects\weapons\rifle\covenant_carbine\covenant_carbine
0x000018EC,0x18EC lod_covenant_carbine
0x000018ED,0x18ED
0x000018EE,0x18EE
0x000018EF,0x18EF
0x000018F0,0x18F0
0x000018F1,0x18F1
0x000018F2,0x18F2
0x000018F3,0x18F3
0x000018F4,0x18F4
0x000018F5,0x18F5
0x000018F6,0x18F6
0x000018F7,0x18F7
0x000018F8,0x18F8
0x000018F9,0x18F9
0x000018FA,0x18FA
0x000018FB,0x18FB
0x000018FC,0x18FC
0x000018FD,0x18FD
0x000018FE,0x18FE
0x000018FF,0x18FF
0x00001900,0x1900
0x00001901,0x1901
0x00001902,0x1902 objects\weapons\rifle\dmr\dmr
0x00001903,0x1903
0x00001904,0x1904
0x00001905,0x1905
0x00001906,0x1906 objects\characters\mp_masterchief\fp\weapons\fp_dmr_variant_2x\fp_dmr_variant_2x
0x00001907,0x1907 objects\characters\mp_elite\fp\weapons\fp_dmr_variant_2x\fp_dmr_variant_2x
0x00001908,0x1908 ui\chud\objects\weapons\rifle\dmr\dmr
0x00001909,0x1909
0x0000190A,0x190A
0x0000190B,0x190B
0x0000190C,0x190C
0x0000190D,0x190D
0x0000190E,0x190E
0x0000190F,0x190F
0x00001910,0x1910
0x00001911,0x1911
0x00001912,0x1912
0x00001913,0x1913
0x00001914,0x1914
0x00001915,0x1915
0x00001916,0x1916
0x00001917,0x1917
0x00001918,0x1918
0x00001919,0x1919
0x0000191A,0x191A
0x0000191B,0x191B objects\weapons\rifle\dmr\dmr
0x0000191C,0x191C objects\weapons\rifle\dmr\dmr
0x0000191D,0x191D objects\weapons\rifle\dmr\dmr
0x0000191E,0x191E lod_dmr
0x0000191F,0x191F
0x00001920,0x1920
0x00001921,0x1921
0x00001922,0x1922
0x00001923,0x1923
0x00001924,0x1924
0x00001925,0x1925
0x00001926,0x1926
0x00001927,0x1927
0x00001928,0x1928
0x00001929,0x1929
0x0000192A,0x192A
0x0000192B,0x192B
0x0000192C,0x192C
0x0000192D,0x192D
0x0000192E,0x192E
0x0000192F,0x192F
0x00001930,0x1930
0x00001931,0x1931
0x00001932,0x1932
0x00001933,0x1933
0x00001934,0x1934
0x00001935,0x1935
0x00001936,0x1936
0x00001937,0x1937 objects\weapons\rifle\plasma_rifle\plasma_rifle
0x00001938,0x1938
0x00001939,0x1939
0x0000193A,0x193A
0x0000193B,0x193B objects\characters\mp_masterchief\fp\weapons\fp_plasma_rifle_variant_6\fp_plasma_rifle_variant_6
0x0000193C,0x193C objects\characters\mp_elite\fp\weapons\fp_plasma_rifle_variant_6\fp_plasma_rifle_variant_6
0x0000193D,0x193D ui\chud\objects\weapons\rifle\plasma_rifle\plasma_rifle
0x0000193E,0x193E
0x0000193F,0x193F
0x00001940,0x1940
0x00001941,0x1941
0x00001942,0x1942
0x00001943,0x1943
0x00001944,0x1944
0x00001945,0x1945
0x00001946,0x1946
0x00001947,0x1947
0x00001948,0x1948
0x00001949,0x1949
0x0000194A,0x194A
0x0000194B,0x194B
0x0000194C,0x194C
0x0000194D,0x194D
0x0000194E,0x194E
0x0000194F,0x194F
0x00001950,0x1950
0x00001951,0x1951
0x00001952,0x1952
0x00001953,0x1953
0x00001954,0x1954
0x00001955,0x1955
0x00001956,0x1956
0x00001957,0x1957
0x00001958,0x1958
0x00001959,0x1959
0x0000195A,0x195A
0x0000195B,0x195B
0x0000195C,0x195C
0x0000195D,0x195D
0x0000195E,0x195E
0x0000195F,0x195F
0x00001960,0x1960
0x00001961,0x1961
0x00001962,0x1962
0x00001963,0x1963
0x00001964,0x1964
0x00001965,0x1965
0x00001966,0x1966
0x00001967,0x1967
0x00001968,0x1968
0x00001969,0x1969
0x0000196A,0x196A objects\weapons\rifle\plasma_rifle\plasma_rifle
0x0000196B,0x196B objects\weapons\rifle\plasma_rifle\plasma_rifle
0x0000196C,0x196C objects\weapons\rifle\plasma_rifle\plasma_rifle_variant_1
0x0000196D,0x196D objects\weapons\rifle\plasma_rifle\plasma_rifle
0x0000196E,0x196E lod_plasma_rifle
0x0000196F,0x196F
0x00001970,0x1970
0x00001971,0x1971
0x00001972,0x1972
0x00001973,0x1973
0x00001974,0x1974
0x00001975,0x1975
0x00001976,0x1976
0x00001977,0x1977
0x00001978,0x1978
0x00001979,0x1979
0x0000197A,0x197A
0x0000197B,0x197B
0x0000197C,0x197C
0x0000197D,0x197D
0x0000197E,0x197E
0x0000197F,0x197F
0x00001980,0x1980
0x00001981,0x1981
0x00001982,0x1982
0x00001983,0x1983
0x00001984,0x1984
0x00001985,0x1985 objects\weapons\rifle\shotgun\shotgun
0x00001986,0x1986
0x00001987,0x1987
0x00001988,0x1988
0x00001989,0x1989
0x0000198A,0x198A
0x0000198B,0x198B fp_shotgun
0x0000198C,0x198C objects\characters\mp_masterchief\fp\weapons\fp_shotgun\fp_shotgun
0x0000198D,0x198D objects\characters\mp_elite\fp\weapons\fp_shotgun\fp_shotgun
0x0000198E,0x198E ui\chud\objects\weapons\rifle\shotgun\shotgun
0x0000198F,0x198F objects\powerups\shotgun_ammo\shotgun_ammo
0x00001990,0x1990
0x00001991,0x1991
0x00001992,0x1992
0x00001993,0x1993
0x00001994,0x1994
0x00001995,0x1995
0x00001996,0x1996
0x00001997,0x1997
0x00001998,0x1998
0x00001999,0x1999
0x0000199A,0x199A
0x0000199B,0x199B
0x0000199C,0x199C
0x0000199D,0x199D
0x0000199E,0x199E
0x0000199F,0x199F
0x000019A0,0x19A0
0x000019A1,0x19A1
0x000019A2,0x19A2
0x000019A3,0x19A3
0x000019A4,0x19A4 shotgun_ammo
0x000019A5,0x19A5 shotgun_ammo
0x000019A6,0x19A6
0x000019A7,0x19A7
0x000019A8,0x19A8
0x000019A9,0x19A9
0x000019AA,0x19AA
0x000019AB,0x19AB
0x000019AC,0x19AC
0x000019AD,0x19AD
0x000019AE,0x19AE
0x000019AF,0x19AF
0x000019B0,0x19B0
0x000019B1,0x19B1
0x000019B2,0x19B2
0x000019B3,0x19B3
0x000019B4,0x19B4
0x000019B5,0x19B5
0x000019B6,0x19B6
0x000019B7,0x19B7
0x000019B8,0x19B8
0x000019B9,0x19B9
0x000019BA,0x19BA
0x000019BB,0x19BB
0x000019BC,0x19BC
0x000019BD,0x19BD
0x000019BE,0x19BE
0x000019BF,0x19BF
0x000019C0,0x19C0
0x000019C1,0x19C1
0x000019C2,0x19C2
0x000019C3,0x19C3
0x000019C4,0x19C4
0x000019C5,0x19C5
0x000019C6,0x19C6
0x000019C7,0x19C7
0x000019C8,0x19C8
0x000019C9,0x19C9
0x000019CA,0x19CA
0x000019CB,0x19CB
0x000019CC,0x19CC objects\weapons\rifle\shotgun\shotgun
0x000019CD,0x19CD objects\weapons\rifle\shotgun\shotgun
0x000019CE,0x19CE objects\weapons\rifle\shotgun\shotgun
0x000019CF,0x19CF objects\weapons\rifle\shotgun\shotgun
0x000019D0,0x19D0 lod_shotgun
0x000019D1,0x19D1
0x000019D2,0x19D2
0x000019D3,0x19D3 objects\weapons\rifle\smg\smg
0x000019D4,0x19D4
0x000019D5,0x19D5
0x000019D6,0x19D6
0x000019D7,0x19D7
0x000019D8,0x19D8
0x000019D9,0x19D9
0x000019DA,0x19DA
0x000019DB,0x19DB objects\characters\mp_masterchief\fp\weapons\fp_smg_variant_6a\fp_smg_variant_6a
0x000019DC,0x19DC objects\characters\mp_elite\fp\weapons\fp_smg_variant_6a\fp_smg_variant_6a
0x000019DD,0x19DD ui\chud\objects\weapons\rifle\smg\smg
0x000019DE,0x19DE
0x000019DF,0x19DF
0x000019E0,0x19E0
0x000019E1,0x19E1
0x000019E2,0x19E2
0x000019E3,0x19E3
0x000019E4,0x19E4
0x000019E5,0x19E5
0x000019E6,0x19E6
0x000019E7,0x19E7
0x000019E8,0x19E8
0x000019E9,0x19E9
0x000019EA,0x19EA
0x000019EB,0x19EB
0x000019EC,0x19EC
0x000019ED,0x19ED
0x000019EE,0x19EE
0x000019EF,0x19EF
0x000019F0,0x19F0
0x000019F1,0x19F1
0x000019F2,0x19F2
0x000019F3,0x19F3
0x000019F4,0x19F4
0x000019F5,0x19F5
0x000019F6,0x19F6
0x000019F7,0x19F7
0x000019F8,0x19F8
0x000019F9,0x19F9
0x000019FA,0x19FA
0x000019FB,0x19FB
0x000019FC,0x19FC
0x000019FD,0x19FD
0x000019FE,0x19FE
0x000019FF,0x19FF
0x00001A00,0x1A00
0x00001A01,0x1A01
0x00001A02,0x1A02
0x00001A03,0x1A03
0x00001A04,0x1A04
0x00001A05,0x1A05
0x00001A06,0x1A06
0x00001A07,0x1A07 objects\weapons\rifle\smg\smg
0x00001A08,0x1A08 objects\weapons\rifle\smg\smg
0x00001A09,0x1A09 objects\weapons\rifle\smg\smg
0x00001A0A,0x1A0A objects\weapons\rifle\smg\smg
0x00001A0B,0x1A0B lod_smg
0x00001A0C,0x1A0C
0x00001A0D,0x1A0D
0x00001A0E,0x1A0E
0x00001A0F,0x1A0F
0x00001A10,0x1A10
0x00001A11,0x1A11
0x00001A12,0x1A12
0x00001A13,0x1A13
0x00001A14,0x1A14
0x00001A15,0x1A15
0x00001A16,0x1A16 objects\weapons\rifle\sniper_rifle\sniper_rifle
0x00001A17,0x1A17
0x00001A18,0x1A18
0x00001A19,0x1A19
0x00001A1A,0x1A1A
0x00001A1B,0x1A1B fp_sniper_rifle
0x00001A1C,0x1A1C objects\characters\mp_masterchief\fp\weapons\fp_sniper_rifle\fp_sniper_rifle
0x00001A1D,0x1A1D objects\characters\mp_elite\fp\weapons\fp_sniper_rifle\fp_sniper_rifle
0x00001A1E,0x1A1E ui\chud\objects\weapons\rifle\sniper_rifle\sniper_rifle
0x00001A1F,0x1A1F objects\powerups\sniper_rifle_ammo\sniper_rifle_ammo
0x00001A20,0x1A20
0x00001A21,0x1A21
0x00001A22,0x1A22
0x00001A23,0x1A23
0x00001A24,0x1A24
0x00001A25,0x1A25
0x00001A26,0x1A26
0x00001A27,0x1A27
0x00001A28,0x1A28
0x00001A29,0x1A29
0x00001A2A,0x1A2A
0x00001A2B,0x1A2B
0x00001A2C,0x1A2C
0x00001A2D,0x1A2D
0x00001A2E,0x1A2E
0x00001A2F,0x1A2F
0x00001A30,0x1A30
0x00001A31,0x1A31
0x00001A32,0x1A32
0x00001A33,0x1A33
0x00001A34,0x1A34
0x00001A35,0x1A35
0x00001A36,0x1A36
0x00001A37,0x1A37
0x00001A38,0x1A38
0x00001A39,0x1A39
0x00001A3A,0x1A3A
0x00001A3B,0x1A3B
0x00001A3C,0x1A3C
0x00001A3D,0x1A3D
0x00001A3E,0x1A3E
0x00001A3F,0x1A3F
0x00001A40,0x1A40
0x00001A41,0x1A41
0x00001A42,0x1A42
0x00001A43,0x1A43
0x00001A44,0x1A44
0x00001A45,0x1A45
0x00001A46,0x1A46
0x00001A47,0x1A47
0x00001A48,0x1A48
0x00001A49,0x1A49
0x00001A4A,0x1A4A
0x00001A4B,0x1A4B
0x00001A4C,0x1A4C
0x00001A4D,0x1A4D
0x00001A4E,0x1A4E
0x00001A4F,0x1A4F sniper_rifle_ammo
0x00001A50,0x1A50 sniper_rifle_ammo
0x00001A51,0x1A51
0x00001A52,0x1A52
0x00001A53,0x1A53
0x00001A54,0x1A54
0x00001A55,0x1A55
0x00001A56,0x1A56
0x00001A57,0x1A57
0x00001A58,0x1A58
0x00001A59,0x1A59
0x00001A5A,0x1A5A
0x00001A5B,0x1A5B
0x00001A5C,0x1A5C
0x00001A5D,0x1A5D
0x00001A5E,0x1A5E
0x00001A5F,0x1A5F
0x00001A60,0x1A60
0x00001A61,0x1A61
0x00001A62,0x1A62
0x00001A63,0x1A63
0x00001A64,0x1A64
0x00001A65,0x1A65
0x00001A66,0x1A66
0x00001A67,0x1A67
0x00001A68,0x1A68
0x00001A69,0x1A69
0x00001A6A,0x1A6A
0x00001A6B,0x1A6B
0x00001A6C,0x1A6C
0x00001A6D,0x1A6D
0x00001A6E,0x1A6E
0x00001A6F,0x1A6F
0x00001A70,0x1A70
0x00001A71,0x1A71
0x00001A72,0x1A72
0x00001A73,0x1A73
0x00001A74,0x1A74
0x00001A75,0x1A75
0x00001A76,0x1A76
0x00001A77,0x1A77
0x00001A78,0x1A78
0x00001A79,0x1A79
0x00001A7A,0x1A7A
0x00001A7B,0x1A7B
0x00001A7C,0x1A7C
0x00001A7D,0x1A7D
0x00001A7E,0x1A7E
0x00001A7F,0x1A7F
0x00001A80,0x1A80
0x00001A81,0x1A81
0x00001A82,0x1A82
0x00001A83,0x1A83
0x00001A84,0x1A84
0x00001A85,0x1A85
0x00001A86,0x1A86
0x00001A87,0x1A87
0x00001A88,0x1A88
0x00001A89,0x1A89
0x00001A8A,0x1A8A
0x00001A8B,0x1A8B
0x00001A8C,0x1A8C
0x00001A8D,0x1A8D
0x00001A8E,0x1A8E
0x00001A8F,0x1A8F
0x00001A90,0x1A90
0x00001A91,0x1A91
0x00001A92,0x1A92
0x00001A93,0x1A93
0x00001A94,0x1A94
0x00001A95,0x1A95
0x00001A96,0x1A96
0x00001A97,0x1A97
0x00001A98,0x1A98
